FID,date,neighbors,neighbor_count
1331,2019-07-11,"        FID       date
412    1368 2019-07-11
717    1407 2019-07-11
855    1369 2019-07-11
906    1368 2019-07-13
3804   1407 2019-07-13
4413   1369 2019-07-13
5519   1289 2019-07-11
8619   1289 2019-07-13
8789   1330 2019-07-13
9865   1290 2019-07-11
10108  1330 2019-07-11",11
1289,2019-07-11,"        FID       date
412    1368 2019-07-11
527    1331 2019-07-11
717    1407 2019-07-11
855    1369 2019-07-11
906    1368 2019-07-13
1042   1331 2019-07-13
3804   1407 2019-07-13
4413   1369 2019-07-13
7829   1444 2019-07-11
8789   1330 2019-07-13
9865   1290 2019-07-11
10108  1330 2019-07-11",12
1330,2019-07-11,"       FID       date
412   1368 2019-07-11
527   1331 2019-07-11
717   1407 2019-07-11
855   1369 2019-07-11
906   1368 2019-07-13
1042  1331 2019-07-13
3804  1407 2019-07-13
4413  1369 2019-07-13
5519  1289 2019-07-11
7829  1444 2019-07-11
8619  1289 2019-07-13
9865  1290 2019-07-11",12
1407,2019-07-11,"        FID       date
412    1368 2019-07-11
527    1331 2019-07-11
855    1369 2019-07-11
906    1368 2019-07-13
1042   1331 2019-07-13
4413   1369 2019-07-13
5519   1289 2019-07-11
7829   1444 2019-07-11
8619   1289 2019-07-13
8789   1330 2019-07-13
9865   1290 2019-07-11
10108  1330 2019-07-11",12
1330,2019-07-13,"       FID       date
412   1368 2019-07-11
527   1331 2019-07-11
717   1407 2019-07-11
855   1369 2019-07-11
906   1368 2019-07-13
1042  1331 2019-07-13
3804  1407 2019-07-13
4413  1369 2019-07-13
5519  1289 2019-07-11
7829  1444 2019-07-11
8619  1289 2019-07-13
9865  1290 2019-07-11",12
1289,2019-07-13,"        FID       date
412    1368 2019-07-11
527    1331 2019-07-11
717    1407 2019-07-11
855    1369 2019-07-11
906    1368 2019-07-13
1042   1331 2019-07-13
3804   1407 2019-07-13
4413   1369 2019-07-13
7829   1444 2019-07-11
8789   1330 2019-07-13
9865   1290 2019-07-11
10108  1330 2019-07-11",12
1368,2019-07-13,"        FID       date
527    1331 2019-07-11
717    1407 2019-07-11
855    1369 2019-07-11
1042   1331 2019-07-13
3804   1407 2019-07-13
4413   1369 2019-07-13
5519   1289 2019-07-11
7829   1444 2019-07-11
8619   1289 2019-07-13
8789   1330 2019-07-13
9865   1290 2019-07-11
10108  1330 2019-07-11",12
1369,2019-07-13,"        FID       date
412    1368 2019-07-11
527    1331 2019-07-11
717    1407 2019-07-11
906    1368 2019-07-13
1042   1331 2019-07-13
3804   1407 2019-07-13
5519   1289 2019-07-11
7829   1444 2019-07-11
8619   1289 2019-07-13
8789   1330 2019-07-13
9865   1290 2019-07-11
10108  1330 2019-07-11",12
1407,2019-07-13,"        FID       date
412    1368 2019-07-11
527    1331 2019-07-11
855    1369 2019-07-11
906    1368 2019-07-13
1042   1331 2019-07-13
4413   1369 2019-07-13
5519   1289 2019-07-11
7829   1444 2019-07-11
8619   1289 2019-07-13
8789   1330 2019-07-13
9865   1290 2019-07-11
10108  1330 2019-07-11",12
1331,2019-07-13,"        FID       date
412    1368 2019-07-11
717    1407 2019-07-11
855    1369 2019-07-11
906    1368 2019-07-13
3804   1407 2019-07-13
4413   1369 2019-07-13
5519   1289 2019-07-11
8619   1289 2019-07-13
8789   1330 2019-07-13
9865   1290 2019-07-11
10108  1330 2019-07-11",11
2682,2019-08-03,"       FID       date
710   2943 2019-08-01
2255  2942 2019-08-01
2849  2874 2019-08-01
2850  2873 2019-08-01
8449  2945 2019-08-01
9392  2872 2019-08-01",6
4368,2019-08-09,"        FID       date
166    4170 2019-08-11
709    4169 2019-08-11
1028   4171 2019-08-11
2958   4168 2019-08-11
5585   4172 2019-08-11
5710   4167 2019-08-11
6700   4164 2019-08-11
11078  4166 2019-08-11
11079  4165 2019-08-11",9
3816,2020-07-05,"        FID       date
7519   3743 2020-07-07
7520   3744 2020-07-07
7598   3668 2020-07-07
7599   3669 2020-07-07
10678  3670 2020-07-05
10679  3671 2020-07-05",6
3670,2020-07-05,"        FID       date
7519   3743 2020-07-07
7520   3744 2020-07-07
7598   3668 2020-07-07
7599   3669 2020-07-07
10679  3671 2020-07-05
10697  3816 2020-07-05",6
3671,2020-07-05,"        FID       date
7519   3743 2020-07-07
7520   3744 2020-07-07
7598   3668 2020-07-07
7599   3669 2020-07-07
10678  3670 2020-07-05
10697  3816 2020-07-05",6
4093,2020-07-06,"        FID       date
2120   4023 2020-07-06
6973   4017 2020-07-08
6974   4018 2020-07-08
10281  4020 2020-07-08
10282  4021 2020-07-08
10283  4019 2020-07-08",6
3816,2020-07-06,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1422   3663 2020-07-08
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4285   3810 2020-07-08
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5730   3811 2020-07-08
6148   3887 2020-07-08
6149   3888 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7293   3664 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
8639   3662 2020-07-08
10165  3809 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",34
4023,2020-07-06,"        FID       date
1887   4024 2020-07-06
2931   4093 2020-07-06
5012   3950 2020-07-08
6822   3952 2020-07-08
6823   3953 2020-07-08
6973   4017 2020-07-08
6974   4018 2020-07-08
10281  4020 2020-07-08
10282  4021 2020-07-08
10283  4019 2020-07-08
10743  3951 2020-07-08",11
3601,2020-07-06,"        FID       date
2806   3596 2020-07-08
3810   3746 2020-07-06
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6230   3674 2020-07-08
6769   3602 2020-07-06
11391  3747 2020-07-08",8
3602,2020-07-06,"       FID       date
2042  3601 2020-07-06
2806  3596 2020-07-08
5993  3597 2020-07-08
5994  3598 2020-07-08
6230  3674 2020-07-08",5
3956,2020-07-06,"        FID       date
6822   3952 2020-07-08
6823   3953 2020-07-08
7499   3883 2020-07-08
9373   3955 2020-07-06
10743  3951 2020-07-08",5
3955,2020-07-06,"        FID       date
5012   3950 2020-07-08
6822   3952 2020-07-08
6823   3953 2020-07-08
8225   3956 2020-07-06
10743  3951 2020-07-08",5
3670,2020-07-06,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4285   3810 2020-07-08
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5730   3811 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6149   3888 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7293   3664 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11411  3671 2020-07-08",31
3671,2020-07-06,"        FID       date
1156   3737 2020-07-08
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08",27
4024,2020-07-06,"        FID       date
2120   4023 2020-07-06
5012   3950 2020-07-08
6822   3952 2020-07-08
6823   3953 2020-07-08
10281  4020 2020-07-08
10282  4021 2020-07-08
10283  4019 2020-07-08
10743  3951 2020-07-08",8
3745,2020-07-06,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3810   3746 2020-07-06
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",28
3746,2020-07-06,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2042   3601 2020-07-06
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",25
3668,2020-07-07,"        FID       date
1546   3593 2020-07-09
1643   3734 2020-07-09
3259   3735 2020-07-09
5227   3662 2020-07-09
5453   3595 2020-07-09
7079   3594 2020-07-09
7519   3743 2020-07-07
7520   3744 2020-07-07
7599   3669 2020-07-07
8912   3809 2020-07-09
10453  3736 2020-07-09
10678  3670 2020-07-05
10679  3671 2020-07-05
10697  3816 2020-07-05",14
3743,2020-07-07,"        FID       date
1546   3593 2020-07-09
5453   3595 2020-07-09
7079   3594 2020-07-09
7520   3744 2020-07-07
7598   3668 2020-07-07
7599   3669 2020-07-07
10453  3736 2020-07-09
10678  3670 2020-07-05
10679  3671 2020-07-05
10697  3816 2020-07-05",10
3744,2020-07-07,"        FID       date
1546   3593 2020-07-09
5453   3595 2020-07-09
7079   3594 2020-07-09
7519   3743 2020-07-07
7598   3668 2020-07-07
7599   3669 2020-07-07
10453  3736 2020-07-09
10678  3670 2020-07-05
10679  3671 2020-07-05
10697  3816 2020-07-05",10
3669,2020-07-07,"        FID       date
1546   3593 2020-07-09
1643   3734 2020-07-09
3259   3735 2020-07-09
5453   3595 2020-07-09
7079   3594 2020-07-09
7519   3743 2020-07-07
7520   3744 2020-07-07
7598   3668 2020-07-07
10453  3736 2020-07-09
10678  3670 2020-07-05
10679  3671 2020-07-05
10697  3816 2020-07-05",12
3812,2020-07-08,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1422   3663 2020-07-08
1463   3743 2020-07-08
1464   3744 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
4242   3886 2020-07-08
4243   3885 2020-07-08
4285   3810 2020-07-08
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5730   3811 2020-07-08
6148   3887 2020-07-08
6149   3888 2020-07-08
6229   3672 2020-07-08
7291   3665 2020-07-08
7293   3664 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
8639   3662 2020-07-08
10165  3809 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",31
3596,2020-07-08,"        FID       date
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2042   3601 2020-07-06
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4852   3739 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
6769   3602 2020-07-06
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",23
3597,2020-07-08,"        FID       date
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2042   3601 2020-07-06
2806   3596 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
5994   3598 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
6769   3602 2020-07-06
7381   3669 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",19
3598,2020-07-08,"        FID       date
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2042   3601 2020-07-06
2806   3596 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
5993   3597 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
6769   3602 2020-07-06
7381   3669 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",19
4021,2020-07-08,"        FID       date
1887   4024 2020-07-06
2120   4023 2020-07-06
2931   4093 2020-07-06
5012   3950 2020-07-08
6973   4017 2020-07-08
6974   4018 2020-07-08
10281  4020 2020-07-08
10283  4019 2020-07-08",8
4020,2020-07-08,"        FID       date
1887   4024 2020-07-06
2120   4023 2020-07-06
2931   4093 2020-07-06
6973   4017 2020-07-08
6974   4018 2020-07-08
10282  4021 2020-07-08
10283  4019 2020-07-08",7
3665,2020-07-08,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1422   3663 2020-07-08
1463   3743 2020-07-08
1464   3744 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
4242   3886 2020-07-08
4243   3885 2020-07-08
4285   3810 2020-07-08
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5730   3811 2020-07-08
6148   3887 2020-07-08
6149   3888 2020-07-08
6229   3672 2020-07-08
7293   3664 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
8639   3662 2020-07-08
10165  3809 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",31
3668,2020-07-08,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1422   3663 2020-07-08
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4285   3810 2020-07-08
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5730   3811 2020-07-08
6148   3887 2020-07-08
6149   3888 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7293   3664 2020-07-08
7381   3669 2020-07-08
8639   3662 2020-07-08
10165  3809 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",34
4019,2020-07-08,"        FID       date
1887   4024 2020-07-06
2120   4023 2020-07-06
2931   4093 2020-07-06
6973   4017 2020-07-08
6974   4018 2020-07-08
10281  4020 2020-07-08
10282  4021 2020-07-08",7
3669,2020-07-08,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4285   3810 2020-07-08
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5730   3811 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6149   3888 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7293   3664 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",32
3953,2020-07-08,"        FID       date
1887   4024 2020-07-06
2120   4023 2020-07-06
5012   3950 2020-07-08
6822   3952 2020-07-08
8225   3956 2020-07-06
9373   3955 2020-07-06
10743  3951 2020-07-08",7
3747,2020-07-08,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2042   3601 2020-07-06
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",25
3952,2020-07-08,"        FID       date
1887   4024 2020-07-06
2120   4023 2020-07-06
5012   3950 2020-07-08
6823   3953 2020-07-08
8225   3956 2020-07-06
9373   3955 2020-07-06
10743  3951 2020-07-08",7
3671,2020-07-08,"        FID       date
1156   3737 2020-07-08
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08",27
3672,2020-07-08,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",28
3670,2020-07-08,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4285   3810 2020-07-08
4669   3813 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5730   3811 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6149   3888 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6230   3674 2020-07-08
7291   3665 2020-07-08
7293   3664 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11411  3671 2020-07-08",31
3674,2020-07-08,"        FID       date
1371   3671 2020-07-06
1372   3670 2020-07-06
1463   3743 2020-07-08
1464   3744 2020-07-08
2042   3601 2020-07-06
2806   3596 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
3810   3746 2020-07-06
4852   3739 2020-07-08
5993   3597 2020-07-08
5994   3598 2020-07-08
6228   3673 2020-07-08
6229   3672 2020-07-08
6769   3602 2020-07-06
7381   3669 2020-07-08
7382   3668 2020-07-08
11391  3747 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",23
3813,2020-07-08,"        FID       date
1156   3737 2020-07-08
1371   3671 2020-07-06
1372   3670 2020-07-06
1422   3663 2020-07-08
1463   3743 2020-07-08
1464   3744 2020-07-08
3039   3816 2020-07-06
3253   3740 2020-07-08
3254   3742 2020-07-08
3255   3741 2020-07-08
3809   3745 2020-07-06
4242   3886 2020-07-08
4243   3885 2020-07-08
4285   3810 2020-07-08
4670   3814 2020-07-08
4851   3738 2020-07-08
4852   3739 2020-07-08
5219   3736 2020-07-08
5729   3812 2020-07-08
5730   3811 2020-07-08
6148   3887 2020-07-08
6149   3888 2020-07-08
6229   3672 2020-07-08
7291   3665 2020-07-08
7293   3664 2020-07-08
7381   3669 2020-07-08
7382   3668 2020-07-08
8639   3662 2020-07-08
10165  3809 2020-07-08
11410  3670 2020-07-08
11411  3671 2020-07-08",31
